Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	ADM 171/95				ADM 171. Bak-Be	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975065
>>>>>> 	ADM 171/96				ADM 171. Bi-Bri	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975066
>>>>>> 	ADM 171/97				ADM 171. Bro-Can	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975067
>>>>>> 	ADM 171/98				ADM 171. Cap-Cog	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975068
>>>>>> 	ADM 171/99				ADM 171. Coh-Cue	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975069
>>>>>> 	ADM 171/100				ADM 171. Cuf-Dug	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975070
>>>>>> 	ADM 171/101				ADM 171. Duh-Ff	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975071
>>>>>> 	ADM 171/102				ADM 171. Fi-Gid	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975072
>>>>>> 	ADM 171/103				ADM 171. Gif-Gy	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975073
>>>>>> 	ADM 171/104				ADM 171. H-Hay	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975074
>>>>>> 	ADM 171/105				ADM 171. Haz-Hop	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975075
>>>>>> 	ADM 171/106				ADM 171. Hor-Jol	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975076
>>>>>> 	ADM 171/107				ADM 171. Jon-Lau	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975077
>>>>>> 	ADM 171/108				ADM 171. Lav-Ly	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975078
>>>>>> 	ADM 171/109				ADM 171. M-Mas	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975079
>>>>>> 	ADM 171/110				ADM 171. Mat-My	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975080
>>>>>> 	ADM 171/111				ADM 171. N-Pax	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975081
>>>>>> 	ADM 171/112				ADM 171. Pay-Py	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975082
>>>>>> 	ADM 171/113				ADM 171. Q-Rom	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975083
>>>>>> 	ADM 171/114				ADM 171. Ron-Sib	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975084
>>>>>> 	ADM 171/115				ADM 171. Sic-Sta	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975085
>>>>>> 	ADM 171/116				ADM 171. Ste-Tay	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975086
>>>>>> 	ADM 171/117				ADM 171. Tea-Vy	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975087
>>>>>> 	ADM 171/118				ADM 171. W-Who	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975088
>>>>>> 	ADM 171/119				ADM 171. Whu-Z	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975089
>>>>>  				Royal Naval Reserve: Ratings			 								C98255
>>>>>> 	ADM 171/120				ADM 171. A-Cun	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975090
>>>>>> 	ADM 171/121				ADM 171. Cup-Hug	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975091
>>>>>> 	ADM 171/122				ADM 171. Hui-Map	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975092
>>>>>> 	ADM 171/123				ADM 171. Mar-Sey	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975093
>>>>>> 	ADM 171/124				ADM 171. Sha-Z	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975094
>>>>>  				Royal Naval Volunteer Reserve: Ratings			 								C98256
>>>>>> 	ADM 171/125				ADM 171. A-Dak	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975095
>>>>>> 	ADM 171/126				ADM 171. Dal-Hip	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975096
>>>>>> 	ADM 171/127				ADM 171. Hir-Mop	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975097
>>>>>> 	ADM 171/128				ADM 171. Mor-Sic	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975098
>>>>>> 	ADM 171/129				ADM 171. Sid-Z	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975099
>>>>>  				Mercantile Marine Reserve: Ratings			 								C98257
>>>>>> 	ADM 171/130				ADM 171. A-Fou	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975100
>>>>>> 	ADM 171/131				ADM 171. Fow-Mea	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975101
>>>>>> 	ADM 171/132				ADM 171. Meb-War	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975102
>>>>>> 	ADM 171/133				ADM 171. Wat-Z. Civilians, Australian naval forces, Maltese Royal Naval Reserve, Newfoundland Royal Naval Reserve, Shore Wireless Service, Fishery Reserve, Canteen staff, Belgian Field Hospital, Belgian Red Cross Ambulance, Royal Navy Nursing Service, British Eastern Auxiliary Hospital Serbia, Mrs Stobart's Hospital Unit, Voluntary Aid Detachments and Women's Royal Naval Service	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975103
>>>>>> 	ADM 171/134				ADM 171. Natives	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975104
>>>>>> 	ADM 171/92				ADM 171. Royal Marines: A-Z, Royal Naval Reserve: A-Mas	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975062
>>>>>> 	ADM 171/93				ADM 171. Royal Naval Reserve: Mat-Z, Merchant Marine Reserve Officers, Nigerian Marine, Nyassland Volunteer Reserve, Royal Indian Marine (RIM), Uganda Volunteer Reserve, South Africa: Army, Civilians, Civilians (Fishery Reserve), Fishery Reserve (mostly Skippers)	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975063
>>>>>> 	ADM 171/167				ADM 171. A-Con	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975137
>>>>>> 	ADM 171/168				ADM 171. Coo-Ham	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975138
>>>>>> 	ADM 171/169				ADM 171. Han-Mam	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975139
>>>>>> 	ADM 171/170				ADM 171. Man-Sha	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975140
>>>>>> 	ADM 171/171				ADM 171. She-Z	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975141
>>>>   				NAMES SUBMITTED FOR APPOINTMENT TO ORDER OF BRITISH EMPIRE			 								C31934
>>>>>> 	ADM 171/135				ADM 171. Names submitted for appointment to order of British Empire	1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975105
>>>>>> 	ADM 171/136				ADM 171. Civil	1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975106
>>>>>> 	ADM 171/137				ADM 171. Military	1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975107
>>>>   				RN LONG SERVICE AND GOOD CONDUCT MEDAL ISSUE BOOKS: INDEXED			 								C31935
>>>>>> 	ADM 171/140				ADM 171. Indexed	1920-1925	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975110
>>>>>> 	ADM 171/141				ADM 171. Indexed	1925-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975111
>>>>>> 	ADM 171/142				ADM 171. Indexed	1930-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975112
>>>>>> 	ADM 171/143				ADM 171. Indexed	1934-1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975113
>>>>>> 	ADM 171/144				ADM 171. Indexed	1938-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975114
>>>>>> 	ADM 171/145				ADM 171. Indexed	1942-1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975115
>>>>>> 	ADM 171/146				ADM 171. RFR Long Service Medal	1921-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975116
>>>>>> 	ADM 171/147				ADM 171. RFR Long Service Medal	1933-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975117
>>>>   				RN LONG SERVICE AND GOOD CONDUCT MEDAL APPLICATION BOOKS FOR MEDAL CLAIMS			 								C31936
>>>>>> 	ADM 171/149				ADM 171. 34900-48939	1925-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975119
>>>>>> 	ADM 171/150				ADM 171. 48940-63099	1930-1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975120
>>>>>> 	ADM 171/151				ADM 171. 63100-77049	1935-1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975121
>>>>>> 	ADM 171/152				ADM 171. 77050-86679	1940-1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975122
>>>>>> 	ADM 171/153				ADM 171. 86680-98529	1944-1954	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975123
>>>>>> 	ADM 171/154				ADM 171. 98530-110379	1954-1962	 	Open without restriction			Open Document, Open Description	Open Immediately			C975124
>>>>>> 	ADM 171/155				ADM 171. 110380-122289	1962-1970	 	Open without restriction			Open Document, Open Description	Open Immediately			C975125
>>>>   				RN LONG SERVICE AND GOOD CONDUCT MEDAL REGISTER INDEX			 								C31937
>>>>>> 	ADM 171/156				ADM 171. Indexed	1925-1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975126
>>>>>> 	ADM 171/157				ADM 171. Indexed	1935-1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975127
>>>>>> 	ADM 171/158				ADM 171. Indexed	1944-1963	 	Open without restriction			Open Document, Open Description	Open Immediately			C975128
>>>>>> 	ADM 171/159				ADM 171. Indexed	1963-1969	 	Open without restriction			Open Document, Open Description	Open Immediately			C975129
>>>>   				ROYAL FLEET RESERVE LONG SERVICE AND GOOD CONDUCT MEDAL CLAIM BOOKS			 								C31938
>>>>>> 	ADM 171/160				ADM 171. 20000-29999	1935-1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975130
>>>>>> 	ADM 171/161				ADM 171. 30000-32990	1952-1972	 	Open without restriction			Open Document, Open Description	Open Immediately			C975131
>>>>>> 	ADM 171/162				ADM 171. Index to claim book	1935-1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975132
>>>>>> 	ADM 171/163				ADM 171. Index to claim book	1952-1972	 	Open without restriction			Open Document, Open Description	Open Immediately			C975133
>>>>   				SOUDAN MEDAL AND KHEDIVE'S EGYPTIAN STAR 1884-1886		1884-1885	 								C87144
>>>>>> 	ADM 171/43				ADM 171. SOUDAN MEDAL 1884: Medal roll of recipients of the clasps:'THE NILE 1884-85''ABU KLEA' (17th Jan. 1885)'KIRKEBAN' (10th Feb. 1885)'SUAKIN 1885' (1st Mar. - 14th May, 1885)'TOFREK' (22nd Mar. 1885); KHEDIVE'S EGYPTIAN STAR 1884-1886: medal roll of personnel qualifying for the bronze star awarded by the Khedive of Egypt for service in the Soudan	1884-1885	 	LARGE DOCUMENTPersonnel serving in the Soudan prior to 7th March, 1885 who did not qualify for any of the clasps mentioned in Adm. 171/42 were awarded this clasp ('THE NILE' 1884-85').			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975013
>>>>   				SILVER WAR BADGE			 								C90343
>>>>>> 	ADM 171/173				Applications: Officers	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240399
>>>>>> 	ADM 171/174				Applications: Women's Royal Naval Service (WRNS) from 1919	1919 Jan 01 - 1925 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240400
>>>>>> 	ADM 171/175	Volume I			Applications: Other ranks A-D	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240401
>>>>>> 	ADM 171/176	Volume I			Applications: Other ranks E-K	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240402
>>>>>> 	ADM 171/177	Volume I			Applications: Other ranks L-R	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240403
>>>>>> 	ADM 171/178	Volume I			Applications: Other ranks S-Z	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240404
>>>>>> 	ADM 171/179	Volume II			Applications: Other ranks A-D	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240405
>>>>>> 	ADM 171/180	Volume II			Applications: Other ranks E-K	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240406
>>>>>> 	ADM 171/181	Volume II			Applications: Other ranks L-R	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240407
>>>>>> 	ADM 171/182	Volume II			Applications: Other ranks S-Z	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240408
>>>>>> 	ADM 171/183				Issues: Badge Numbers 1-10200	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240409
>>>>>> 	ADM 171/184				Issues: Badge Numbers 10201-20440	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240410
>>>>>> 	ADM 171/185				Issues: Badge Numbers 20441-30580	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240411
>>>>>> 	ADM 171/186				Issues: Badge Numbers 30581-45800	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240412
>>>>>> 	ADM 171/187				Issues: Badge Numbers 45801-48600; includes list of returned badges	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240413
>>>>   				MENTIONED IN DESPATCHES (MiD)			 								C90344
>>>>>> 	ADM 171/188				Emblems for MiD: Abbay-Carpendale	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240414
>>>>>> 	ADM 171/189				Emblems for MiD: Carpenter-Dymott	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240415
>>>>>> 	ADM 171/190				Emblems for MiD: Eagar-Heasman	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240416
>>>>>> 	ADM 171/191				Emblems for MiD: Heath-Kyte	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240417
>>>>>> 	ADM 171/192				Emblems for MiD: Labett-Myres	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240418
>>>>>> 	ADM 171/193				Emblems for MiD: Nagle-Rymer	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240419
>>>>>> 	ADM 171/194				Emblems for MiD: Sabin-Yuile	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240420
>>>>>> 	ADM 171/57				ADM 171. Naval Gunnery Medal 1903-1914: medal roll of recipients of the medal awarded to men of HM ships for good gun-laying etc	1903-1914	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975027
>>>>>> 	ADM 171/58				ADM 171. Naval General Service Medal 1915: medal roll of Royal Indian Marine personnel from RIM ships Minto (including dockyard artificers), Lawrence and Palinurus, HM ships Panther, Harold, Miner, Muzbee, Mashona, Karanja, Tamil and Sheik Berkhvd and the staffs of the Coal depot at Basidu and Hemjam who took part in warlike operations against gun-runners, pirates etc in Persian Gulf, Straits of Ormuz and the Sea of Oman and who were awarded the clasp 'Persian Gulf'	1909-1914	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975028
>>>>>> 	ADM 171/59				ADM 171. Coronation Durbar Medal 1911: nominal roll of officers and men of the Royal Marines on whom King George V conferred the Durbar Medal for services at the Delhi Durbar	1911	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975029
>>>>>> 	ADM 171/60				ADM 171. Register of campaign medals issued including lists of ships engaged in various campaigns and actions, 1793-1937, specimen medal ribbons etc	1793-1956	 	Indexed			Open Document, Open Description	Open Immediately			C975030
>>>>>> 	ADM 171/61				ADM 171. Miscellaneous medal roll: covering awards to the Royal Navy including lists of the Arctic and Polar Medals and rolls of the following: 1903 visit to Ireland; 1908 Messina Earthquake; 1911 Coronation both UK and Colonial; 1911 Delhi Durbar; Board of Trade Medal for SS Delhi Durbar; Board of Trade Medal for SS Delhi 1911; Conspicuous Gallantry Medal (CGM) up to 1927 (with individual citations of awards China 1900 and Somaliland 1904); Distinguished Service Medal (DSM) to 1937 including details of edge naming; Royal Victorian Medal to gun-carriage crews death of Queen Victoria, death of Edward VII, death of George V, death of George VI; Distinguished Conduct Medal (DCM); Military Medal (MM); Sick Berth Petty Officers' Efficiency; Albert Medals; Foreign Awards of Netherlands Norway, France, Denmark, USA, USSR; Greek Cross of 1929; US Gold Medal 1920; British Empire Medal to 1937 [and 1902 Coronation Medal].	1866-1966	 	Indexed.			Open Document, Open Description	Open Immediately			C975031
>>>>>> 	ADM 171/62				ADM 171. Naval General Service Medal: clasp for Persian Gulf 1909-1914; clasp for Iraq 1919-1920; clasp for North West Persia 1920	1915-1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975032
>>>>>> 	ADM 171/63				ADM 171. Mentioned in Despatch roll for 1914-1918	1920-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975033
>>>>>> 	ADM 171/64				ADM 171. African General Service Medal: Somaliland 1920; HM ships Ark Royal, Clio and Odin	1921-1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975034
>>>>>> 	ADM 171/65				ADM 171. Royal Humane Society, Albert Medal, Royal National Lifeboat Institution, Naval prizes and King's Gold Medal	1833-1918	 	See BT 97			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975035
>>>>>> 	ADM 171/66				ADM 171. Royal Humane Society, Albert Medal, Royal National Lifeboat Institution, Naval prizes and King's Gold Medal	1917-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975036
>>>>>> 	ADM 171/67				ADM 171. Foreign orders awarded to naval officers	1905-1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975037
>>>>>> 	ADM 171/68				ADM 171. King George V Silver Jubilee Medal: roll of naval and marine recipients	1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975038
>>>>>> 	ADM 171/69				ADM 171. King George VI Coronation Medal: roll of naval and marine recipients	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975039
>>>>>> 	ADM 171/70				ADM 171. Reserve Long Service Medal: recipients	1909-1912	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975040
>>>>>> 	ADM 171/71				ADM 171. Reserve Long Service Medal: recipients	1912-1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975041
>>>>>> 	ADM 171/72				ADM 171. Reserve Long Service Medal: recipients	1938-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975042
>>>>>> 	ADM 171/73				ADM 171. RN Good Conduct Medal: 10930-50974	1912-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975043
>>>>>> 	ADM 171/74				ADM 171. Decorations awarded to ratings of British Armoured Car Division in Russia	1914-1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975044
>>>>>> 	ADM 171/75				ADM 171. Index to medal rolls for Conspicuous Gallantry and Distinguished Service Medals	1914-1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975045
>>>>>> 	ADM 171/76				ADM 171. Names of foreign officers recommended for British decorations	1914-1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975046
>>>>>> 	ADM 171/77				ADM 171. RNR war honours and awards	1914-1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975047
>>>>>> 	ADM 171/138				ADM 171. Recommendations for post war honours	1918-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975108
>>>>>> 	ADM 171/139				ADM 171. Index to issue of 1914 Star	1919-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975109
>>>>>> 	ADM 171/148				ADM 171. Officers' war medal issue book. From January 1925 (page 184) onwards, some medals issued to ratings are also included. Some entries appear to be for re-issues of duplicate medals	1923-1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975118
>>>>>> 	ADM 171/164				ADM 171. Award of Distinguished Service Medal, British Empire Medal, George Medal, Military Medal and others	1942-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975134
>>>>>> 	ADM 171/165				ADM 171. Award of Award of Distinguished Service Medal, British Empire Medal, George Medal, Military Medal, Member of the British Empire, Order of the British Empire and Distinguished Service Cross and others.	1946-1972	 				Open Document, Open Description	Open Immediately			C975135
>>>>>> 	ADM 171/166				ADM 171. Korean War Medal and gratuity: list of ships	1950-1952	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975136
>>>>>> 	ADM 171/172				ADM 171. Foreign Decorations: list of Royal Navy and Marine Officers holding such decorations	1905-1922	 	Indexed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975142
>>>>>> 	ADM 171/195				1914 Star: Issue Book	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240391
>>>>>> 	ADM 171/196				First World War Medals Issue Book	1936 Jan 01 - 1975 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240392
>>>>>> 	ADM 171/197				Warship Qualifications Periods	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240393
>>>>>> 	ADM 171/198				Warship Qualifications Periods	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240394
>>>>>> 	ADM 171/199				Service lists of naval ships	1914 Jan 01 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240395
>>>>>> 	ADM 171/200	Volume I			Register of campaign medals issued, including lists of ships engaged in various campaigns and actions. Indexed	1818 Jan 01 - 1914 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240396
>>>>>> 	ADM 171/201	Volume II			Register of campaign medals issued, including lists of ships engaged in various campaigns and actions. Indexed	1818 Jan 01 - 1914 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240397
>>>>>> 	ADM 171/202	Volume III			Register of campaign medals issued, including lists of ships engaged in various campaigns and actions. Indexed	1818 Jan 01 - 1914 Dec 31	 				Open Document, Open Description	Open on Transfer			C11240398
>>>>>> 	ADM 171/203				Royal Naval Minewatching Service (RNMWS): January 1952-December 1961. Royal Naval Auxiliary Service (RNXS): January 1962-March 1994. Royal Naval Auxiliary Service Medal for 12 years' long and efficient service, clasps in recognition of additional periods of 12 years' service	1967 Jan 01 - 1995 Dec 31	 				Open Document, Open Description	Open on Transfer			C11548135
