Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 162/176				Cyprus	1940 Feb.-1941 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357342
>>>>>> 	WO 162/177				East Africa	1941 Apr.-May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357343
>>>>>> 	WO 162/178				Egypt	1939 Sept.-1942 Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357344
>>>>>> 	WO 162/179				France	1939 Sept.-1944 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357345
>>>>>> 	WO 162/180				Gibraltar	1939 Nov.-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357346
>>>>>> 	WO 162/181				Greece	1941 Feb.-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357347
>>>>>> 	WO 162/182				Home	1939 Sept.-1944 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357348
>>>>>> 	WO 162/183				Iceland-Faroes	1940 May-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357349
>>>>>> 	WO 162/184				India	1939 Oct.-1944 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357350
>>>>>> 	WO 162/185				Jamaica	1940 Feb.-1941 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357351
>>>>>> 	WO 162/186				Malaya	1939 Dec.-1941 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357352
>>>>>> 	WO 162/187				Malta	1939 Dec.-1941 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357353
>>>>>> 	WO 162/188				Mauritius	1940 Mar.-1941 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357354
>>>>>> 	WO 162/189				Middle East	1941 June-1944 Apr.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357355
>>>>>> 	WO 162/190				Norway	1940 Apr.-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357356
>>>>>> 	WO 162/191				Palestine	1939 Dec.-1941 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357357
>>>>>> 	WO 162/192				Sierra Leone	1940 Oct.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357358
>>>>>> 	WO 162/193				Sudan	1939 Dec.-1941 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357359
>>>>>> 	WO 162/194				Syria	1941 June-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357360
>>>>>> 	WO 162/195				Tunisia	1943 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357361
>>>>>> 	WO 162/196				West Africa	1940 Oct-1941 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357362
>>>>>> 	WO 162/197				At Sea	1939 Dec.-1941 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357363
>>>>   				CASUALTY BRANCH			 								C51798
>>>>>> 	WO 162/199				General procedure for dealing with casualties in war	(1939)	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357365
>>>>>> 	WO 162/200				General correspondence	1940 Jan. - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357366
>>>>>> 	WO 162/201				Instructions for dealings with casualties in officers' section	1940 July-1945 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357367
>>>>>> 	WO 162/202				Report by Mr E M Frazer, Director of Investigation and Statistics on visit to branch: memoranda and correspondence	1940 Oct.-1941 Nov.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357368
>>>>>> 	WO 162/203				Questionnaire from Directorate of Investigation and Statistic: Information supplied	1942 Sept.-Oct.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357369
>>>>>> 	WO 162/204				History of Prisoner of War Branch (London) (Cas P/W)	(1945)	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357370
>>>>>> 	WO 162/205				History of Casualty Branch (Liverpool) (Cas L)	(1945)	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357371
>>>>>> 	WO 162/206				Discountinuance of 'Royal Message of Condolence' after cessation of hostilities	1945 Oct.-1946 Feb.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357372
>>>>>> 	WO 162/207				Committee on Organisation of Casualty Branch in War: report	1949 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357373
>>>>   				KOREAN WAR CASUALTIES: CORRESPONDENCE WITH RETURNED POWs			 								C51799
>>>>>> 	WO 162/208				Ablett - Ambrose	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357374
>>>>>> 	WO 162/209				Anderson - Aylward	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357375
>>>>>> 	WO 162/210				Baggott - Baugh	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357376
>>>>>> 	WO 162/211				Bawtry - Bissell	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357377
>>>>>> 	WO 162/212				Blair - Briggs	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357378
>>>>>> 	WO 162/213				Brisland - Byrne	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357379
>>>>>> 	WO 162/214				Cain - Chapman	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357380
>>>>>> 	WO 162/215				Charman - Coate	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357381
>>>>>> 	WO 162/216				Cochlin - Corney	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357382
>>>>>> 	WO 162/217				Cornish - Cuthbert	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357383
>>>>>> 	WO 162/218				Dabbs - Daye	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357384
>>>>>> 	WO 162/219				Daynes - Donnelly	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357385
>>>>>> 	WO 162/220				Donohue - Dytor	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357386
>>>>>> 	WO 162/221				Eades - Ellis	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357387
>>>>>> 	WO 162/222				Ellsmore - Ewan	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357388
>>>>>> 	WO 162/223				Farnell - Fogarty	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357389
>>>>>> 	WO 162/224				Foley - Furr	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357390
>>>>>> 	WO 162/225				Gadd - Gilding	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357391
>>>>>> 	WO 162/226				Gill - Gray	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357392
>>>>>> 	WO 162/227				Green - Gwadera	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357393
>>>>>> 	WO 162/228				Hadden - Hardacre	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357394
>>>>>> 	WO 162/229				Harding - Hawker	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357395
>>>>>> 	WO 162/230				Hawkes - Hill	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357396
>>>>>> 	WO 162/231				Hilton - Horrobin	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357397
>>>>>> 	WO 162/232				Horsfall - Hyland	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357398
>>>>>> 	WO 162/233				Jackson - Johnson	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357399
>>>>>> 	WO 162/234				Johnston - Juggins	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357400
>>>>>> 	WO 162/235				Kay - Knowles	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357401
>>>>>> 	WO 162/236				Lafferty - Lendrum	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357402
>>>>>> 	WO 162/237				Lewington - Lyons	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357403
>>>>>> 	WO 162/238				McAllister - McDonald	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357404
>>>>>> 	WO 162/239				McFarlane - McSherry	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357405
>>>>>> 	WO 162/240				Madgwick - Marshall	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357406
>>>>>> 	WO 162/241				Marson - Mellor	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357407
>>>>>> 	WO 162/242				Meneaud - Morgan	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357408
>>>>>> 	WO 162/243				Morrell - Murton	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357409
>>>>>> 	WO 162/244				Nash -Nutting	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357410
>>>>>> 	WO 162/245				Oakley - Othen	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357411
>>>>>> 	WO 162/246				Palfrey - Peach	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357412
>>>>>> 	WO 162/247				Pearson - Pinkney	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357413
>>>>>> 	WO 162/248				Plant - Quinn	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357414
>>>>>> 	WO 162/249				Rainey - Reynolds	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357415
>>>>>> 	WO 162/250				Rich - Robinson	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357416
>>>>>> 	WO 162/251				Robshaw - Ryan	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357417
>>>>>> 	WO 162/252				Sadler - Sheldrake	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357418
>>>>>> 	WO 162/253				Shelley - Small	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357419
>>>>>> 	WO 162/254				Smith - Snell	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357420
>>>>>> 	WO 162/255				Spence - Stocks	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357421
>>>>>> 	WO 162/256				Stone - Synnott	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357422
>>>>>> 	WO 162/257				Taggart - Tice	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357423
>>>>>> 	WO 162/258				Tideswell - Tyrrell	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357424
>>>>>> 	WO 162/259				Underdown - Ward	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357425
>>>>>> 	WO 162/260				Warren - Whitchurch	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357426
>>>>>> 	WO 162/261				White - Wilson	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357427
>>>>>> 	WO 162/262				Wing - Young	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357428
>>>>   				DEPUTY DIRECTOR PERSONAL SERVICES (C): BRANCH MEMORANDA			 								C51800
>>>>>> 	WO 162/265	BM/16			British War Crimes Executive Sub-committees numbers 2 and 3 (East and West): progress reports 1-6 and minutes of meetings	1945 Aug-Oct	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357431
>>>>>> 	WO 162/266	BM/30			Lists of locations and compositions of PoW camps in Japan and Japanese territory	1945 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357432
>>>>   				CASUALTY BRANCH: BRANCH MEMORANDA AND OTHER PAPERS			 								C51801
>>>>>> 	WO 162/267	BM.55/47 Pt 1			Other ranks missing in Korea, and repatriation of PoWs	1950 Aug-1954 Jan	 	Extract closed for 50 years			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357433
>>>>>>>	WO 162/267/1				Previously closed extract, now reunited with parent piece	1952	 				Open Document, Open Description	Closed for 		01/01/2003	C8917638
>>>>>> 	WO 162/268	BM.55/47 Pt 5			Other ranks missing in Korea, and repatriation of PoWs	1951 May-1954 Aug	 	Previously retained by Department under Section 3.4			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357434
>>>>>> 	WO 162/269				Designs of regimental, corps and formation insignia for army head-stones and memorials	1969 Apr-1971 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2002	C2357435
>>>>   				STATISTICAL RETURNS OF ALLIED BATTLE CASUALTIES: WAR OF 1939-1945			 								C51802
>>>>>  				Summaries			 								C110376
>>>>>> 	WO 162/294				British army	1939-1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357460
>>>>>> 	WO 162/295				Airborne formations and units, up to VE Day	1945-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357461
>>>>>> 	WO 162/296				Allied forces under British Empire command, up to 28 June 1946	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357462
>>>>>> 	WO 162/297				Combined operations	1942-1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357463
>>>>>> 	WO 162/298				Western Europe	1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357464
>>>>>> 	WO 162/299				Casualties against Japan and Germany, by corps/arm of service	1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357465
>>>>>> 	WO 162/270				Aegean area	1943-1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357436
>>>>>> 	WO 162/271				Allied troops (Belgian, Czech and Norwegian	1944-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357437
>>>>>> 	WO 162/272				Balkans (excluding Greece)	1944-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357438
>>>>>> 	WO 162/273				Basutoland, Bechuanaland and Swaziland: Army Auxiliary Pioneer Corps (AAPC) personnel	1942-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357439
>>>>>> 	WO 162/274				Burma	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357440
>>>>>> 	WO 162/275				Burma: 2nd and 3rd phases	1943-1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357441
>>>>>> 	WO 162/276				France (Southern)	1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357442
>>>>>> 	WO 162/277				French Indo-China, Java and Sumatra	1945-1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357443
>>>>>> 	WO 162/278				Greece	1944-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357444
>>>>>> 	WO 162/279				Italian campaign	1943-1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357445
>>>>>> 	WO 162/280				Italian campaign: final return	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357446
>>>>>> 	WO 162/281				Libyan campaign	1941-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357447
>>>>>> 	WO 162/282				Madagascar (Force 121)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357448
>>>>>> 	WO 162/283				Malaya, Singapore and Hong Kong (up to dates of capitulation)	1941-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357449
>>>>>> 	WO 162/284				Malta	1939-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357450
>>>>>> 	WO 162/285				Middle East (including Abyssinia, Greece, Crete and Cyprus) and Iraq	1940-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357451
>>>>>> 	WO 162/286				Netherlands East Indies	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357452
>>>>>> 	WO 162/287				2nd New Zealand Expeditionary Force	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357453
>>>>>> 	WO 162/288				North African campaign (Libya and Tripolitania)	1940-1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357454
>>>>>> 	WO 162/289				North African campaign (Libya and Tripolitania)	1942-1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357455
>>>>>> 	WO 162/290				Pantelleria, Lampedusa and Corsica	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357456
>>>>>> 	WO 162/291				Sicily	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357457
>>>>>> 	WO 162/292				South African (Union Defence Forces)	1941-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357458
>>>>>> 	WO 162/293				Southern Rhodesian Forces	1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357459
>>>>   				STATISTICAL RETURNS OF ALLIED BATTLE CASUALTIES: POST-WAR PERIOD			 								C51803
>>>>>> 	WO 162/300				Palestine	1946-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357466
>>>>>> 	WO 162/301				Korea	1950-1951	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357467
>>>>>> 	WO 162/302				Korea	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357468
>>>>>> 	WO 162/303				Malayan emergency (also includes some details for 1941-1942)	1941-1963	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357469
>>>>>> 	WO 162/304				Middle East (including Suez) and FARELF (Borneo)	1956-1957; 1962-1966	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357470
>>>>   				STRENGTH AND RECRUITMENT RETURNS			 								C51804
>>>>>  				Summaries of strengths and dispositions of British and dominion armies			 								C110377
>>>>>> 	WO 162/310				As at 29 Aug 1942	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357476
>>>>>> 	WO 162/311				As at 3 Oct 1942	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357477
>>>>>> 	WO 162/312				As at 31 Oct 1942	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357478
>>>>>> 	WO 162/313				As at 28 Nov 1942	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357479
>>>>>> 	WO 162/314				As at 2 Jan 1943	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357480
>>>>>> 	WO 162/315				As at 30 Jan 1943	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357481
>>>>>> 	WO 162/316				As at 27 Feb 1943	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357482
>>>>>> 	WO 162/317				As at 3 Apr 1943	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357483
>>>>>> 	WO 162/309				Personnel joining BEF from UK	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357475
>>>>>> 	WO 162/318				Dominion forces: strengths and casualties	1942-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357484
>>>>>> 	WO 162/319				British army: strengths by corps/arm of service; active and reserve elements	1946-1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357485
>>>>>> 	WO 162/320				British army: strengths by corps/arm of service; active and reserve elements	1950-1957	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357486
>>>>>> 	WO 162/321				British army: strengths by corps/arm of service; active and reserve elements	1957-1961	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357487
>>>>>> 	WO 162/322				Army recruit intake: monthly balance sheets	1939-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357488
>>>>>> 	WO 162/323				Intake of national service-men: fortnightly returns	1957-1960	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357489
>>>>   				SPECIAL AND MISCELLANEOUS RETURNS			 								C78749
>>>>>> 	WO 162/325				Regular army and militia strengths	1799	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669025
>>>>>> 	WO 162/326				Regular army and militia strengths	1799-1815	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669028
>>>>>> 	WO 162/327				Regular army strengths	1817-1834	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669032
>>>>>> 	WO 162/328				Regular army strengths	1834-1848	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669035
>>>>>> 	WO 162/329				Regular army strengths	1848-1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669041
>>>>>> 	WO 162/330				Regular army strengths	1856-1861	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669050
>>>>>> 	WO 162/331				Regular army strengths	1861-1872	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669062
>>>>   				Mobilisation Directorate (War Office) Diary			 								C86220
>>>>>> 	WO 162/338				Volumes 1-3	1917 May 01-1918 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C10870915
>>>>>> 	WO 162/339				Volumes 4-6 (and general index)	1919 Jan 01-1920 Apr 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C10870916
>>>>   				QUARTERLY LIAISON LETTERS			 								C89896
>>>>>> 	WO 162/343	LL(57)1			Adjutant-General's Quarterly Liaison Letter	1956 Oct 01 - 1956 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195143
>>>>>> 	WO 162/344	LL(61)2			Adjutant-General's Department Quarterly Liaison Letter	1961 Jan 01 - 1961 Mar 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195144
>>>>>> 	WO 162/345	LL(61)3			Adjutant-General's Department Quarterly Liaison Letter	1961 Apr 01 - 1961 Jun 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195145
>>>>>> 	WO 162/346	LL(61)4			Adjutant-General's Department Quarterly Liaison Letter	1961 Jul 01 - 1961 Sep 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195146
>>>>>> 	WO 162/347	LL(62)1			Adjutant-General's Department Quarterly Liaison Letter	1961 Oct 01 - 1961 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195147
>>>>>> 	WO 162/348	LL(62)2			Adjutant-General's Department Quarterly Liaison Letter	1962 Jan 01 - 1962 Mar 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195148
>>>>>> 	WO 162/349	LL(62)3			Adjutant-General's Department Quarterly Liaison Letter	1962 Apr 01 - 1962 Jun 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195149
>>>>>> 	WO 162/350	LL(62)4			Adjutant-General's Department Quarterly Liaison Letter	1962 Jul 01 - 1962 Sep 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195150
>>>>>> 	WO 162/351	LL(63)1			Adjutant-General's Department Quarterly Liaison Letter	1962 Oct 01 - 1962 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195151
>>>>>> 	WO 162/352	LL(63)2			Adjutant-General's Department Quarterly Liaison Letter	1963 Jan 01 - 1963 Mar 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195152
>>>>>> 	WO 162/353	LL(63)3			Adjutant-General's Department Quarterly Liaison Letter	1963 Apr 01 - 1963 Jun 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195153
>>>>>> 	WO 162/354	LL(63)4			Adjutant-General's Department Quarterly Liaison Letter	1963 Jul 01 - 1963 Sep 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195154
>>>>>> 	WO 162/355	LL(64)1			Adjutant-General's Department Quarterly Liaison Letter	1963 Jan 01 - 1963 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195155
>>>>>> 	WO 162/356	LL(64)2			Adjutant-General's Department Quarterly Liaison Letter	1964 Jan 01 - 1964 Mar 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195156
>>>>>> 	WO 162/357	LL(64)3			Adjutant-General's Department Quarterly Liaison Letter	1964 Apr 01 - 1964 Jun 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195157
>>>>>> 	WO 162/358	LL(64)4			Adjutant-General's Department Quarterly Liaison Letter	1964 Jul 01 - 1964 Sep 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195158
>>>>>> 	WO 162/359	LL(65)1			Adjutant-General's Department Quarterly Liaison Letter	1964 Oct 01 - 1964 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195159
>>>>>> 	WO 162/360	LL(65)2			Adjutant-General's Department Quarterly Liaison Letter	1965 Jan 01 - 1965 Mar 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195160
>>>>>> 	WO 162/361	LL(65)3			Adjutant-General's Department Quarterly Liaison Letter	1965 Apr 01 - 1965 Jun 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195161
>>>>>> 	WO 162/362	LL(65)4			Adjutant-General's Department Quarterly Liaison Letter	1965 Jul 01 - 1965 Sep 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195162
>>>>>> 	WO 162/363	LL(6661			Adjutant-General's Department Quarterly Liaison Letter	1965 Oct 01 - 1965 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195163
>>>>>> 	WO 162/364	LL(66)2			Adjutant-General's Department Quarterly Liaison Letter	1966 Jan 01 - 1966 Mar 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195164
>>>>>> 	WO 162/365	LL(66)3			Adjutant-General's Department Quarterly Liaison Letter	1966 Apr 01 - 1966 Jun 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195165
>>>>>> 	WO 162/366	LL(66)4			Adjutant-General's Department Quarterly Liaison Letter	1966 Jul 01 - 1966 Sep 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195166
>>>>>> 	WO 162/367	LL(67)1			Adjutant-General's Department Quarterly Liaison Letter	1966 Oct 01 - 1966 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195167
>>>>>> 	WO 162/368	LL(67)2			Adjutant-General's Department Quarterly Liaison Letter	1967 Jan 01 - 1967 Mar 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195168
>>>>>> 	WO 162/369	LL(67)3			Adjutant-General's Department Quarterly Liaison Letter	1967 Apr 01 - 1967 Jun 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195169
>>>>>> 	WO 162/370	LL(67)4			Adjutant-General's Department Quarterly Liaison Letter	1967 Jul 01 - 1967 Sep 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195170
>>>>>> 	WO 162/371	LL(68)1			Adjutant-General's Department Quarterly Liaison Letter	1967 Oct 01 - 1967 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195171
>>>>>> 	WO 162/198				Copie of correspondence relating to the conduct of Lt J B Carey and the death of the Prince Imperial	1879 Oct.-1880 Jan.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357364
