Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>>>	WO 161/97/1				Beaman, 2-9Royal Army Medical Corps.Rank: Captain; People mentioned: Major Philip Davy, Royal Army Medical Corps;	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207436
>>>>>>>	WO 161/97/2				Dolby, 10-13Royal Army Medical Corps.Rank: Captain; People mentioned: Captain Arthur J Brown, Royal Army Medical Corps;	1914	 				Open Document, Open Description	Closed Until 	1993		C9207437
>>>>>>>	WO 161/97/3				Fraser, A J; 13-14Royal Army Medical Corps.Rank: Captain; People mentioned: Captain S M Hattersley, Royal Army Medical Corps; Captain Hepper, Royal Army Medical CorpsColonel Vandeleur	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207438
>>>>>>>	WO 161/97/4				Garland, F J; 15-17Royal Army Medical Corps.Rank: Major; People mentioned: Major Furness; Page Gaston, United States Embassy Staff	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207439
>>>>>>>	WO 161/97/5				Greig, Louis L; 18-23Royal Navy.Rank: Staff Surgeon; People mentioned: Captain Grover, Royal Naval Division; Lieutenant HansonMajor H E Priestley, Royal Army Medical CorpsCaptain G Rees, Royal Army Medical CorpsCaptain W Gordon Barker, Connaught RangersCaptain Arthur J Brown, Royal Army Medical CorpsCaptain Sutcliffe, Royal Army Medical CorpsMajor Tory, Royal Army Medical CorpsCaptain Field, Royal Army Medical CorpsLieutenant Baker, Connaught Rangers	10 October 1914	 				Open Document, Open Description	Closed Until 	1993		C9207440
>>>>>>>	WO 161/97/6				Hayman, 24-26Royal Army Medical Corps.Rank: Captain; People mentioned: Captain John Luke Jackson, Royal Army Medical Corps; Captain Wynter	21 October 1914	 				Open Document, Open Description	Closed Until 	1993		C9207441
>>>>>>>	WO 161/97/7				Hepper, 27-29Royal Army Medical Corps.Rank: Captain; People mentioned: Captain S M Hattersley, Royal Army Medical Corps;	August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207442
>>>>>>>	WO 161/97/8				Middleton, E M; 30-39Royal Army Medical Corps.Rank: Captain; People mentioned: Captain Mungasen, 72nd Regiment;	24 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207443
>>>>>>>	WO 161/97/9				Perry, H M; 40-41Rank: Captain; Red Cross	24 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207444
>>>>>>>	WO 161/97/10				Routh, 42-44Royal Army Medical Corps.Rank: Captain; United States Embassy StaffPeople mentioned: Lieutenant Colonel P H Collingwood, Royal Army Medical Corps; Captain H M PerryLieutenant Preston, Royal Army Medical CorpsCaptain Middleston, Royal Army Medical Corps	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207445
>>>>>>>	WO 161/97/11				Thompson, W; 45Royal Army Medical Corps.Rank: Captain; People mentioned: Captain Mitchell, Royal Army Medical Corps;	September 1914	 				Open Document, Open Description	Closed Until 	1993		C9207446
>>>>>>>	WO 161/97/12				Thompson, A G; 46Royal Army Medical Corps.Rank: Lieutenant Colonel; People mentioned: Lieutenant Colonel Thompson, Royal Army Medical Corps;	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		C9207447
>>>>>>>	WO 161/97/13				Winter, 47-52Royal Army Medical Corps.Rank: Captain; People mentioned: Lieutenant Jackson, Buffs (East Kent); Lieutenant R H Middleditch, 2nd YorkshireLieutenant WorsleyColonel Pell, Queens (West Surrey)Major CameronDr Lucien BaronCaptain Croker, Royal Army Medical CorpsLieutenant HorrocksCaptain John Luke Jackson, Royal Army Medical CorpsCaptain MeadenCaptain A M Pollard, Royal Army Medical CorpsCorporal RaboldCaptain Rose, Royal Army Medical CorpsCaptain Hayman, Royal Army Medical CorpsLieutenant HoffmanCaptain John Luke Jackson, Royal Army Medical CorpsLieutenant Grave, RNASCaptain Mitchell, Royal Army Medical CorpsCaptain Cahill, Royal Army Medical CorpsCaptain John Luke Jackson, Royal Army Medical Corps	30 October 1914	 				Open Document, Open Description	Closed Until 	1993		C9207448
>>>>>>>	WO 161/97/14				Furness, 53-56Royal Army Medical Corps.Rank: Major; People mentioned: Captain H M Perry; Lieutenant Preston, Royal Army Medical CorpsCaptain Routh, Royal Army Medical CorpsCaptain Arthur J Brown, Royal Army Medical CorpsMajor Philip Davy, Royal Army Medical CorpsLieutenant Fuller, Royal Army Medical CorpsCaptain Sutcliffe, Royal Army Medical Corps	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207449
>>>>>>>	WO 161/97/15				Corbett, 57-59Royal Army Medical Corps.Rank: Captain; Red CrossPeople mentioned: C A C Streatfield, Examiner;	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207450
>>>>>>>	WO 161/97/16				Long, H W; 60-64Royal Army Medical Corps.Rank: Major; People mentioned: Austin, Civilian; Civil Surgeon EliotCaptain Bennett, Royal Army Medical CorpsLieutenant Findlay, Royal Army Medical CorpsLieutenant Lamb, 24th Field Ambulance Royal Army Medical CorpsCaptain MacnairCaptain Pearson, Royal Army Medical CorpsMajor ToddMajor Brunskill, Royal Army Medical Corps	24 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207451
>>>>>>>	WO 161/97/17				65Letter from Medical Officers for a ruling as to their status as prisoners of war with replies from E Brandes and W E Gordon of the Royal Army Medical Corps. Page 65	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		C9207452
>>>>>>>	WO 161/97/18				Kelly, Henry Beatty; 66-68Royal Army Medical Corps.Rank: Major; United States Embassy StaffPeople mentioned: Lieutenant Davies, Royal Army Medical Corps; Lieutenant FraserLieutenant Thomas, 3rd CheshireCaptain W Gordon Barker, Connaught RangersMajor Brunshill, Royal Army Medical CorpsCaptain Cahill, Royal Army Medical CorpsLieutenant Davies, Royal Army Medical CorpsCaptain Benjamin Johnson, Royal Army Medical CorpsCaptain Leahy, Royal Army Medical CorpsCaptain Stevenson, Royal Army Medical CorpsMajor Long, Royal Army Medical CorpsCaptain Eagan, Royal Army Medical Corps	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207453
>>>>>>>	WO 161/97/19				Johnson, Benjamin; 69-71Royal Army Medical Corps.Rank: Captain; United States Embassy StaffSpanish Embassy StaffPeople mentioned: Sergeant Harry Rodnan, Royal Army Medical Corps; Major VandeleurCorporal Rodman, Royal Army Medical CorpsProfessor KroenigMajor KaeurtHerr Bonso, CensorMr Streatfield, Interviewer	17 October 1914	 				Open Document, Open Description	Closed Until 	1993		C9207454
>>>>>>>	WO 161/97/20				Lynch, 72-77Royal Army Medical Corps.Rank: Major; People mentioned: Lord Kitchener; Mrs Bromley DavenportMajor LescherCaptain H C MartinCaptain Mitchell, Royal Army Medical CorpsLieutenant Colonel P H Collingwood, Royal Army Medical CorpsSecond Lieutenant Dale, Wiltshire RegimentLieutenant Russell, Wiltshire RegimentSergeant Newall, Royal Army Medical CorpsPrivate Jones Litchfield, Somerset Light InfantryPrivate Smith, Somerset Light InfantryPrivate McEwen, Scots Guards	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207455
>>>>>>>	WO 161/97/21				Brown, Arthur J; 78-90Royal Army Medical Corps.Rank: Captain; United States Embassy StaffPeople mentioned: Captain Priestley, Royal Army Medical Corps; Captain Egan, Royal Army Medical CorpsCaptain Hattersley, Royal Army Medical CorpsLieutenant Butler, Royal Army Medical CorpsCaptain Beaman, Royal Army Medical CorpsMajor Higginson, Royal Dublin FusiliersMajor Garland, Royal Army Medical CorpsMajor Furness, Royal Army Medical CorpsMajor Collingwood, Royal Army Medical CorpsMajor Lynch, Royal Army Medical CorpsMajor Davy, Royal Army Medical CorpsDoctor Kranski, Gardelegen CampDoctor Saint Hilaire, Gardelegen CampMrs Livingstone, InterviewerDoctor Weinstein, Russian Army	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207456
>>>>>>>	WO 161/97/22				Jackson, John Luke; 91-94Royal Army Medical Corps.Rank: Captain; German Red CrossPeople mentioned: Doctor Beer, Sennelager Camp; Doctor Lieberkuhn, Sennelager CampMr Hughes, Interviewer	20 October 1914	 				Open Document, Open Description	Closed Until 	1993		C9207457
>>>>>>>	WO 161/97/23				Pollard, A M; 95-98Royal Army Medical Corps.Rank: Captain; United States Embassy StaffPeople mentioned: Captain A Fraser, Dorsetshire Regiment; Major Robins, Welsh RegimentDoctor Colberg, Paderborn HospitalLieutenant Colonel von Groebing, Gutersloh Officers Camp Commandant	31 October 1914	 				Open Document, Open Description	Closed Until 	1993		C9207458
>>>>>>>	WO 161/97/24				Graham, J H; 99Royal Army Medical Corps.Rank: Captain; People mentioned: Lieutenant P Butler, Royal Army Medical Corps;	24 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207459
>>>>>>>	WO 161/97/25				Davy, Philip C T; 100-116Royal Army Medical Corps.Rank: Major; United States Embassy StaffPeople mentioned: Captain Arthur J Brown, Royal Army Medical Corps; Stabsarzt Doctor Wenzil, Gardelegen CampHerr BoasUnder Officer SchwarzSergeant Bennett, Royal Field ArtilleryPrivate Peter Mole, 4th Royal FusiliersDoctor Saint-HilaireDoctor KranskiDoctor BresardDoctor LavalDoctor WassiliefDoctor KreistlerDoctor SchafiraDoctor LabordCaptain Scott Williams, Royal Army Medical Corps	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		C9207460
>>>>>>>	WO 161/97/26				Rees, G H; 117-125Royal Army Medical Corps.Rank: Captain; German Red CrossUnited States Embassy StaffPeople mentioned: Corporal Cook, Attached 1st Warwickshire Royal Army Medical Corps; Major Day, 1st Royal Warwickshire RegimentCaptain A J Fraser, Royal Army Medical CorpsPrivate Henderson, Royal Army Medical CorpsCorporal Simmons, Royal Army Medical CorpsM Achille LedieuDoctor AlhofDoctor TirchmeyerLieutenant Von CrammLieutenant S M Hattersley, Royal Army Medical CorpsLieutenant Hepper, Royal Army Medical CorpsPrivate Lonsdale, West Riding RegimentDoctor Ivanoff, Russian Medical OfficerDoctor Reuter, Doberitz CampCompany Sergeant Major Francis, 1st Cheshire RegimentColonel Alberti, Doberitz Camp CommandantReverend Mr WilliamsPrivate McLachlan, Argyll and Sutherland HighlandersMr Jackson	27 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207461
>>>>>>>	WO 161/97/27				Hattersley, S M; 126-129Royal Army Medical Corps.Rank: Captain; People mentioned: Oberst-Lieutenant Alberti, Doeberitz Camp Commandant; Haupmann Von Cramm, Doeberitz CampUnter-offizier Moser, Doeberitz CampDoctor Allhoff, Doeberitz CampCaptain G H Rees, Royal Army Medical CorpsMr Jackson, United States Embassy Staff	1914	 				Open Document, Open Description	Closed Until 	1993		C9207462
>>>>>>>	WO 161/97/28				Williams, A Scott; 130-133Royal Army Medical Corps.Rank: Captain; United States Embassy StaffPeople mentioned: Captain Vidal, Royal Army Medical Corps; Private Brookfield, Royal Army Medical CorpsPrince MunsterPrivate Bristow, 4th Royal FusiliersLance Corporal Simpson, 4th Royal FusiliersCaptain John Luke Jackson, Royal Army Medical CorpsPrivate Bywood, 1st West Riding RegimentCompany Quarter Master Sergeant Colin Macdonald, 1st Cameron HighlandersTrooper William Pearce, 15th HussarsSergeant Skeet, 1st Cameron HighlandersGunner William Lycett, Royal Field Artillery	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207463
>>>>>>>	WO 161/97/29				Priestley, H E; 134-141Royal Army Medical Corps.Rank: Major; People mentioned: Captain Egan, Royal Army Medical Corps; Oberstabsarzt Doctor Brummund, Le Cateau HospitalMajor CollinsMajor Fry, Royal Army Medical CorpsCaptain Sutcliffe, Royal Army Medical CorpsCaptain Field, Royal Army Medical CorpsCaptain Alan J Vidal, Royal Army Medical CorpsLieutenant Lauder, Royal Army Medical CorpsPrivate RennelsSergeant Miller, Highland Light InfantryPrivate Holt, North Lancashire RegimentDoctor Tritchler, French Medical OfficerDoctor Glendenberg, German Medical OfficerMr Jackson, United States Embassy StaffAmbassador GerardCorporal Austin, Royal Marine Light Infantry Attached Loyal North LancashireDoctor Gobert, French Medical Officer	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207464
>>>>>>>	WO 161/97/30				Vidal, Alan J; 142-149Royal Army Medical Corps.Rank: Captain; English Red CrossPeople mentioned: Major Fry, Royal Army Medical Corps; Major H E Priestley, Royal Army Medical CorpsCaptain Field, Royal Army Medical CorpsCaptain Sutcliffe, Royal Army Medical CorpsLieutenant Lauder, Royal Army Medical CorpsDoctor Aschenbach, Wittenberg CampMr Osborne, United States Embassy StaffAmbassador GerardGeneral Von Dassel, Wittenberg Camp CommandantRichard Lovibond, CivilianLieutenant Stephan, Wittenberg CampC Cornforth, Civilian	27 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207465
>>>>>>>	WO 161/97/31				Collingwood P H, 150-157Royal Army Medical Corps.Rank: Lieutenant Colonel; People mentioned: Major P Faulkner, Royal Army Medical Corps; Major Fry, Royal Army Medical CorpsMajor Furness, Royal Army Medical CorpsCaptain Beaman, Royal Army Medical CorpsLieutenant Preston, Royal Army Medical CorpsLieutenant P Butler, Royal Army Medical CorpsMajor Collingwood, Royal Army Medical CorpsMajor Irvine, Royal Army Medical CorpsCaptain Lynch, Royal Army Medical CorpsCaptain Sutcliffe, Royal Army Medical CorpsLieutenant Hattersley, Royal Army Medical CorpsCaptain Dwyer, Royal Army Medical CorpsLieutenant Brown, Royal Army Medical CorpsLieutenant Routh, Royal Army Medical CorpsLieutenant Hills, Royal Army Medical CorpsLieutenant Lauder, Royal Army Medical CorpsCaptain Priestley, Royal Army Medical CorpsCaptain Egan, Royal Army Medical CorpsPrivate McEwanSergeant Newall, Royal Army Medical CorpsDoctor Kussof, Cassel CampDoctor Augey, Cassel CampDoctor Dumas, Cassel CampDoctor Grenier, Cassel CampDoctor Cazal, Cassel CampVickermauns, Belgian ArmyKarminski, Russian ArmySergeant Piat, French ArmyDoctor Bue, French Medical OfficerDoctor Bapkin, Russian Medical OfficerProfessor Loffler, German Medical OfficerProfessor Gartner, German Medical OfficerProfessor Arshof, German Medical OfficerDoctor Raebert, German Medical Officer	26 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207466
>>>>>>>	WO 161/97/32				Elliott, R A; 158-160Royal Army Medical Corps.Rank: Lieutenant; United States Embassy StaffPeople mentioned: Major L J Austin, Royal Army Medical Corps; Belgian Red CrossPrince Henry of ReussCommandant BraunCaptain Hamilton, Royal Army Medical CorpsCaptain Edmunds, Royal Army Medical CorpsLieutenant Danks, Royal Army Medical CorpsMajor YateB L Anstruther, Examiner	18 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207467
>>>>>>>	WO 161/97/33				Scott Williamson, G; 161-162Royal Army Medical Corps.Rank: Colonel; People mentioned: Lieutenant J Rickards, Royal Army Medical Corps;	29 August 1914	 				Open Document, Open Description	Closed Until 	1993		C9207468
>>>>>>>	WO 161/97/34				Hayes, E D T; 163-165Royal Army Medical Corps.Rank: Captain; Spanish Embassy StaffPeople mentioned: Captain Aylett, 1st Northamptonshire Regiment; Captain ChisholmPrivate Earle, 1st Northamptonshire RegimentColonel Scott Williamson, Royal Army Medical CorpsCaptain Ward, Royal Army Medical CorpsCaptain Dunworth, Royal Army Medical CorpsMajor von Schoenebeck, Karlsruhe Camp CommandantLieutenant Schmidt, Karlsruhe CampSergeant Major Lieutenant Faller, Karlsruhe CampLieutenant J Rickards, Royal Army Medical Corps attached 13th Royal ScotsMr T Byard, Examiner	10 July 1917	 				Open Document, Open Description	Closed Until 	1993		C9207469
>>>>>>>	WO 161/97/35				Bruce, Robert Tennant; 166-169Royal Army Medical Corps 1st and 2nd Highland Field Ambulance.Rank: Captain; People mentioned: Reverend Grant, Highland Division; Captain Carr, Seaforth HighlandersLieutenant Davies, South Wales BorderersCaptain Andrew Grant, Highland Field Ambulance Royal Army Medical CorpsCaptain Lunn, Royal Flying CorpsCaptain SievkingPrince Max of BadenSurgeon Curran, Royal NavySurgeon Probationer Joe, Royal NavyColonel B L Anstruther, Examiner	22 November 1917	 				Open Document, Open Description	Closed Until 	1993		C9207470
>>>>>>>	WO 161/97/36				Rankin, H C D; 170-172Royal Army Medical Corps.Rank: Lieutenant Colonel; Red CrossDutch Embassy StaffPeople mentioned: Colonel James; F Cavendish Bentinck, Examiner	30 November 1917	 				Open Document, Open Description	Closed Until 	1993		C9207471
>>>>>>>	WO 161/97/37				Watts, C R; 173-174Royal Army Medical Corps.Rank: Captain; People mentioned: Captain Lunn, Royal Flying Corps; F Lindsay Sutton, Examiner	30 November 1917	 				Open Document, Open Description	Closed Until 	1993		C9207472
>>>>>>>	WO 161/97/38				Curran, John Cecil; 175-178Royal Navy Canadian Pacific SS Mount Temple.Rank: Surgeon Probationer; People mentioned: Count von Dohna, Commander of Moewe; Commandant von Schoenebeck, Karlsruhe CampCaptain Macleod, Black WatchCaptain Crombie, Clyde LineDanceyMorganCothelFerris, Canadian ArmyDoctor WeissCorporal Owens, Middlesex RegimentColonel Williams, Royal Army Medical CorpsSir Claud SchusterF Cavendish Bentinck, Examiner	06 December 1916	 				Open Document, Open Description	Closed Until 	1993		C9207473
>>>>>>>	WO 161/97/39				Joe, Alexander; 179-184Royal Navy Reserve.Rank: Surgeon Probationer; Dutch Embassy StaffPeople mentioned: Commander Bingham, H M S Nestor Royal Navy; Admiral von CapelleMr Jackson, United States Embassy StaffHauptmann Sturt, Friedberg CampColonel JacksonGraf von Kilmansegg, Augustabad Camp CommandantBaron von Allendorf, Augustabad CampFeldwebel Wendorf, Augustabad CampLieutenant MurrayCaptain WalkerHauptmann Niemeyer, Holzminden Camp CommandantGeneral Hanisch, Schwarmstedt CampMajor A E Haig, King's Own Scottish BorderersLieutenant Meggitt, Welsh RegimentCaptain Logan, Royal Army Medical CorpsLieutenant MedlicotSurgeon Probationer Oswald, Royal Naval Volunteer ReserveF Cavendish Bentinck, Examiner	31 May 1916	 				Open Document, Open Description	Closed Until 	1993		C9207474
>>>>>>>	WO 161/97/40				Nash, E L F; 185Royal Army Medical Corps Special Reserve.Rank: Captain; Dutch Embassy StaffRed CrossPeople mentioned: Captain Theodore Byard, Examiner;	30 November 1917	 				Open Document, Open Description	Closed Until 	1993		C9207475
>>>>>>>	WO 161/97/41				Orr-Logan, Victor Donald; 186-187Royal Army Medical Corps.Rank: Captain; Dutch Embassy StaffPeople mentioned: Digby L F Koe, Examiner;	04 July 1916	 				Open Document, Open Description	Closed Until 	1993		C9207476
>>>>>>>	WO 161/97/42				Dillon-Kelly, Cecil Francis; 188Royal Army Medical Corps - Report Not Printed.Rank: Captain;	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		C9207477
>>>>>>>	WO 161/97/43				Ward, H K; 189-192Royal Army Medical Corps.Rank: Captain; Spanish Embassy StaffPeople mentioned: Lieutenant J Rickards, Royal Army Medical Corps; Colonel Williamson, Royal Army Medical CorpsCaptain Hayes, Royal Army Medical CorpsCommandant von Letteck, Freiburg CampFeldwebel Leutnant Stengel, Freiburg CampColonel B L Anstruther, Examiner	10 July 1917	 				Open Document, Open Description	Closed Until 	1993		C9207478
>>>>>>>	WO 161/97/44				Fawssett, William Francis; 193-194Royal Army Medical Corps.Rank: Captain; People mentioned: H B Yuille, Examiner;	30 November 1917	 				Open Document, Open Description	Closed Until 	1993		C9207479
>>>>>>>	WO 161/97/45				Haight, Walter Reuben Wigmore; 195-200Canadian Army Medical Corps.Rank: Captain; Canadian Red CrossPeople mentioned: Doctor Scherer, Moorseele Hospital; Captain Commandant Cales, Belgian OfficerCaptain Ebenstein, Bischofswerda Camp CommandantColonel von Pereira, Bischofswerda Camp CommandantCaptain E R Harbord, Cheshire RegimentReverend Williams, Empress Dowager's Church in BerlinMr Jackson, United States Embassy StaffCaptain Logan, Royal Army Medical CorpsMajor Courth, Crefeld Camp CommandantColonel Bolton, Scots GuardsLieutenant Brander, Scottish RegimentCaptain Wilken, Canadian Army Medical CorpsGeneral von Hanisch, 10th German Army CorpsCaptain Wolfenden, Manchester RegimentDoctor Romer, Dutch Embassy StaffColonel von Diest, Schwarmstadt Camp CommandantCaptain von Bock, Schwarmstadt CampCaptain MoyseyCaptain MorrittCaptain Rupka, Schwarmstadt CampLieutenant Harvey, Royal Flying CorpsCaptain PalckettCaptain Niemeier, Holzminden Camp CommandantMajor WyndhamBernard J Airy, Examiner	02 June 1916	 				Open Document, Open Description	Closed Until 	1993		C9207480
>>>>>>>	WO 161/97/46				Park, F S; 201-203Canadian Army Medical Corps.Rank: Captain; Dutch Embassy StaffPeople mentioned: Commandant Von der Groben, Gutersloh Camp; Major General Wolff, Minden Camp CommandantLieutenant Colonel Luckwald, Minden CampCaptain WilkenRhodesPrivate Patience, Queen's Royal West Surrey RegimentRhodesPrivate D Young, 16th Highland Light InfantryPrivate Owens, Middlesex RegimentDigby L F Koe, Examiner	02 June 1916	 				Open Document, Open Description	Closed Until 	1993		C9207481
>>>>>>>	WO 161/97/47				Ryan, Thomas Francis; 204-205Royal Army Medical Corps.Rank: Lieutenant; Red CrossDutch Embassy StaffPeople mentioned: Captain Clementi Smith, Royal Army Medical Corps; Captain Nash, Royal Army Medical CorpsColonel Rankin, Royal Army Medical CorpsJ A Hamnett, Examiner	30 November 1917	 				Open Document, Open Description	Closed Until 	1993		C9207482
>>>>>>>	WO 161/97/48				Clementi-Smith, Hope Drayton; 206Royal Army Medical Corps.Rank: Captain; People mentioned: Lieutenant T F Ryan, Royal Army Medical Corps;	30 November 1917	 				Open Document, Open Description	Closed Until 	1993		C9207483
>>>>>>>	WO 161/97/49				Ryan, Frederick Bible; 207Royal Army Medical Corps - Report Not Printed.Rank: Captain;	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		C9207484
>>>>>>>	WO 161/97/50				Fairfax, H H; 208-211Royal Army Medical Corps attached 2nd/5th Royal Warwickshire Regiment.Rank: Captain; Dutch Embassy StaffPeople mentioned: Hermann Zeoghem, Griesheim Camp Commandant; Lieutenant Colonel JamesCaptain Davidson, Royal Army Medical CorpsF Cavendish Bentinck, Examiner	02 December 1917	 				Open Document, Open Description	Closed Until 	1993		C9207485
>>>>>>>	WO 161/97/51				Davidson, H J; 212Royal Army Medical Corps.Rank: Captain; People mentioned: Colonel James;	30 December 1917	 				Open Document, Open Description	Closed Until 	1993		C9207486
>>>>>>>	WO 161/97/52				The reports given by the following men are not printed in these records. Their names are listed on page 213: McArthur, G A D, Royal Army Medical Corps (attached 11th King's Royal Rifles). * Garewal, A S, Indian Medical Service. attached 2nd Lancers.	1915 Aug-1919 Jan	 				Open Document, Open Description	Closed Until 	1993		C9207487
>>>>>>>	WO 161/97/52/52				McArthur, G A D; 213Royal Army Medical Corps attached 11th King's Royal Rifles - Report Not Printed.Rank: Captain;	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		D7335876
>>>>>>>	WO 161/97/52/53				Garewal, A S; 213Indian Medical Service attached 2nd Lancers - Report Not Printed.Rank: Lieutenant;	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		D7335877
>>>>>>>	WO 161/97/53				Oswald, D J T; 214-221Royal Navy Volunteer Reserve.Rank: Surgeon Sub-Lieutenant.; Spanish Embassy StaffPeople mentioned: Commander Whitfield, H M S Nomad; Commander Bingham, H M S NestorSurgeon Sub-Lieutenant Alexander Joe, Royal Naval ReserveHauptmann Sturt, Friedberg CampColonel Wallace, Suffolk RegimentCaptain Campbell, Suffolk RegimentCaptain GodsalHauptmann Niemeyer, Friedberg CampBrigadier General WilliamsOberst von Gallus, Hozminden Camp CommandantBaron de CuvilierBaron de SteenhaultColonel VaugeleMajor DubrechtDoctor BriartDoctor BartMonsieur Van DamMonsieur HinckMonsieur GoffinMonsiuer van IsselghemColonel Jugends, 10th German Army CorpsSergeant Lee, Duke Of Wellington's RegimentPrivate Jones, Sherwood ForestersMrs Bromley DavenportLieutenant McCannF Cavendish Bentinck, Examiner	31 May 1916	 				Open Document, Open Description	Closed Until 	1993		C9207488
>>>>>>>	WO 161/97/54				Robertson, David; 222-224Royal Army Medical Corps.Rank: Lieutenant; People mentioned: Doctor Kaak; Lieutenant Millar, United States Medical Service	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		C9207489
>>>>>>>	WO 161/97/55				Elder, John George; 225-227Royal Army Medical Corps.Rank: Captain; People mentioned: Major Maconachie, Royal Army Medical Corps; Captain Young, 51st DivisionMadame Louise Soloman, CivilianJ W Campbell, Examiner	21 March 1918	 				Open Document, Open Description	Closed Until 	1993		C9207490
>>>>>>>	WO 161/97/56				Milburn, Oscar Le Fevre; 228-231Royal Army Medical Corps.Rank: Captain; Dutch Embassy StaffPeople mentioned: Remon, 1st Royal Dublin Fusiliers; Captain William Warburton, Royal Army Medical CorpsMrs Bromley-DavenportSurgeon ZimmermannPhysician BuchbaumFather Crotty, ChaplainM S Prichard, Examiner	21 March 1918	 				Open Document, Open Description	Closed Until 	1993		C9207491
>>>>>>>	WO 161/97/57				Pill, S V P; 232-234Royal Army Medical Corps attached 1st Wiltshire.Rank: Captain; People mentioned: Captain T F Duggan, Roman Catholic Chaplain; Lieutenant Whelan, 2nd Royal Munster FusiliersDoctor Neu, Cassel HospitalDoctor Schreiner, Cassel HospitalDoctor Livitsky, Cassel HospitalT Byard, Examiner	11 April 1918	 				Open Document, Open Description	Closed Until 	1993		C9207492
>>>>>>>	WO 161/97/58				Milne-Thomson, Alexander; 335-33750th Division Staff.Rank: Colonel; People mentioned: Doctor Nieter, Saint Giles; Private James Lillico, Northumberland FusiliersColonel PollittJ W Campbell, Examiner	27 May 1918	 				Open Document, Open Description	Closed Until 	1993		C9207493
>>>>>>>	WO 161/97/59				Ascough, M T; 338-340Royal Army Medical Corps.Rank: Captain; People mentioned: Captain H Crassweller, Royal Army Medical Corps; Captain A C Hepburn, Royal Army Medical CorpsHauptmann Hohnholz, Hesepe Camp CommandantFeldwebel Lieutenant Blume, Hesepe CampCivilian Interpreter SwabachGefreiter Habenicht, Hesepe CampMajor Wallau, Koln Camp CommandantLieutenant BoyleLieutenant FullerF Cavendish Bentinck, Examiner	21 March 1918	 				Open Document, Open Description	Closed Until 	1993		C9207494
>>>>>>>	WO 161/97/60				Hepburn, A C; 341Royal Army Medical Corps.Rank: Captain; People mentioned: Captain Ascough, Royal Army Medical Corps; Captain Crassweller, Royal Army Medical CorpsF Cavendish Bentinck, Examiner	21 March 1918	 				Open Document, Open Description	Closed Until 	1993		C9207495
>>>>>>>	WO 161/97/61				Crassweller, H; 342Royal Army Medical Corps.Rank: Captain; People mentioned: Captain H Crassweller, Royal Army Medical Corps; Captain Hepburn, Royal Army Medical CorpsCaptain Ascough, Royal Army Medical CorpsF Cavendish Bentinck	22 March 1918	 				Open Document, Open Description	Closed Until 	1993		C9207496
>>>>>>>	WO 161/97/62				Crowther, C M; 343Royal Army Medical Corps-Report not printedRank: Captain;	01 January 1914 - 31 December 1918	 				Open Document, Open Description	Closed Until 	1993		C9207497
>>>>>>>	WO 161/97/63				Porter Smith, Frederick; 344-347Royal Army Medical Corps.Rank: Captain; United States Embassy StaffPeople mentioned: Lieutenant-Colonel Maxwell, 5th Manchester Regiment; Lieutenant Boyle, Royal Irish RegimentCommandant HohnholzCaptain Ascough, Royal Army Medical CorpsJ W Campbell, Examiner	21 March 1918	 				Open Document, Open Description	Closed Until 	1993		C9207498
